DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
11165	__label2__	3	N	Kitchen	B00IWOJSAY	Hamilton Beach FlexBrew 49983A Single Serve / Full Pot Coffee Maker	Lots of Room For Improvement	A decent coffee maker with lots of room for improvement.  It does K-cups, one cups, or a pot, but none of them well.    Pros    1. Flexibility - you can brew coffee by all three methods.  2. Price - This is cheap for what it is. (As long as you can get it for less than 70)  3. Size - It's not too large for what it does.  4. Programmable - Unexpected bonus at this price range.    Cons    1. Horrific plastic smell and taste.  It takes forever to get rid of it.  I had to run five full pots of White Vinegar and water to get rid of it.    2. One cups are horribly messy and tons of grounds make it into your coffee.  3. K-Cups are on the slow side, but not too bad.  4. You can only put in the water you want to use at that moment.  You cannot fill the basin and brew whatever you want. If you want a k-cup, you have to measure out the water.    Overall this is an okay coffee maker.  With some improvements it could be a great coffee maker.
11166	__label2__	4	N	Grocery	B00H727M8M	Kernel Season's Nacho Cheddar Seasoning, 8.5 Ounce Shakers (Pack of 2)	Easy to flavor up your popcorn a little or a lot	I have always liked cheese popcorn, so I was happy to give this seasoning a try.  I gave up microwaved popcorn several years ago and have gone back to stove popped corn because it tastes so much better, plus I can control the oil, butter and salt.  After popping some corn I split it up into a bowl and a bag.  I wanted to see how it would be to sprinkle it on in a bowl, but also to be able to sprinkle it on in a bag and shake it up.  Both ways worked, but shaking it up in a bag definitely gave it a more even coverage over the popcorn.  As for the flavor I didn't love it, but I did like it and I'm actually very interested in trying the White Cheddar flavor as I think I might enjoy it a bit more.
11167	__label2__	5	N	Luggage	B00JGHVKPC	Solo Vector Slim Case for iPad  Air, Black, ACV231	Very Classy Looking!	This is such a great case- I can't say enough good things about it! Its very classy looking, black honeycomb like design.  The magnetic latch perfect seals my iPad in the case- The stand function is perfect- It stands up perfectly and what keeps the pad in place is a rubber like pad that allows for the iPad to sit up in very different standing formations.<br /><br />The case smelled strong the first couple weeks, a rubber like smell, but since has faded. I can't say enough positive things about this case- Perfectly classy looking with all the functions I want!
11168	__label2__	3	N	Electronics	B0002QLDLC	APC RBC17UPS  Replacement Battery Cartridge for BE650G, BE750G, BR700G and select others	Not necessary to buy APC brand batteries	I am writing these words to those like me who have to replace their APC UPS batteries.  I have a BACKUPS-XS1500 LCD uninteruptable power supply and recently needed to replace the batteries.  I didn't realize until I pulled out the APC batteries and realized there was a brand name below the white APC label that APC had slapped over the sides of the batteries, in essence putting their name on someone else's battery products.  Mine was a company named Vision.  Based on research, I discovered that APC utilizes a variety of battery manufacturers and slapped their labels on them and charges a premium.  With that being said, it is not necessary to buy an APC labeled battery for your UPS.  Find a name brand that you are comfortable with that fits the specifications of your battery.  You can, like I did, pull the label off and see who the true manufacturer is and the specifications.  In my case, I have a dual battery, meaning I have to buy two individual 12 Volt batteries and put them together into my UPS.<br /><br />So it is not necessary to pay a premium for a APC labeled battery, just go with a reasonably priced option that has a name brand and good reviews and you will be fine.
11169	__label2__	5	Y	Outdoors	B0020KAZIK	Seattle Sports Paddlers Bilge Pump	A must Have!	If you kayak or canoe this is a must have for you out there on the water.  This bilge pump works as advertised and isn't too bad for a water fight either.  I  recommend the purchase of this pump!
11170	__label2__	1	Y	Office Products	B000EC3GU0	Rotring Freeway Silver Ballpoint Pen - 30279	Well Built was the first one...	....and a pleasure to write with!<br />I have repeatedly ordered them and now I have received one that fails to work after a couple of days.<br />It is strangely all stuck, therefore I am quite disappointed!
11171	__label2__	5	Y	Outdoors	B005OLYVS2	Pelican 1920 LED Flashlight, Black	Great light	I love this light, bought it for my bug out bag. Although I have found some other, cheaper, brighter lights, this one is great and will get its share of use.
11172	__label2__	5	Y	Furniture	B0092UMVEW	DreamFoam Mattress Ultimate Dreams 13-Inch Gel Memory Foam Mattress, King	Not too hard. Not too soft. Very comfortable.	We really like this mattress. We have it temporarily on the Sleep Master Platform Metal Bed Frame until our wooden bed arrives. This is a very good combination and would be ok long term. The mattress was ready to use in 30 minutes after unpackaging even though the instructions said to allow 24 to 48 hours. It's amazing how much the mattress can be compressed for shipping. It is easy to move with a hand truck before opening the box. Just have enough space for it to expand after opening. We would have put it on the bed frame for opening but the frame didn't arrive until the next day.
11173	__label2__	5	Y	Video Games	B00N4ABP7A	Donkey Kong amiibo (Super Smash Bros Series)	Christmas present for grandchild	We bought this for our gandchild as part of his Christmas gift.  I do not know yet if he liked it, but he specifically requested an action figure in this set, so I hope that this one is a winner.
11174	__label2__	4	Y	Luggage	B001FDR9P0	Traveler's Choice Freedom 3-Piece Lightweight Hard-Shell Spinning Rolling Luggage Set, Arctic Blue	Travelers Choice 3 Piece Luggage	This really is lightweight. The suitcases are lighter than I thought. I'm concerned the won't stand up to the wear-and-tear of traveling, but time will tell. The price was good, and the suitcases are large. They fit inside each other, so storage is easy.
11175	__label2__	2	N	Camera	B00RBG68Q6	Panasonic DMC-ZS45 LUMIX 20X Zoom Camera with Wink-Activated Selfie Feature (Black)	Very disappointing point and shoot camera.  Panasonic definitely missed the mark on this one!	I was really disappointed in the Panasonic DMC-ZS45K Lumix.  I had really high hopes for it as the functionality that is listed in the description really makes it sound like a great point and shoot camera.  I have experience with lots of different digital cameras, from the more sophisticated D-SLR cameras to the simplest disposables.  So I was really let down with this one.<br /><br />First off, for the casual user who just wants a simple point and shoot camera, I would not recommend this.  Panasonic did a horrible job of making the basic camera functions as complex as possible, requiring several steps to making adjustments that other cameras innately have available with one click or turn of a dial.  However, even if this wasn't an issue, which after a few days of use it became a little easier to remember where certain features were located, the biggest problem that I have with this camera overall is the horrible delay between pressing the shutter release button and time it takes the camera to snap the photograph.  This drove me crazy on my old freebie smart phone, so when this decently priced camera did it I was really shocked.  Basically what happens is you go to take a picture of say your children, so you line them up, tell them to smile, and push the button, you can almost count to two before the camera takes the picture.  At this point everyone has moved and the picture comes out all wrong or blurry.  It's really a shame.  I even switched the setting over to &#34;action&#34; so that it would increase the shutter speed time, and the results were exactly the same.  So if you tried to use the &#34;action&#34; mode to catch a thrilling shot at a sporting event or something, the picture would be about two seconds later than the one you tried to take!  At that timing, what's the point?<br /><br />I tried playing with the &#34;WINK&#34; setting for taking selfies, and that also needs some more engineering from Panasonic.  It works, but barely.  After setting the camera to take a picture using a &#34;wink&#34; (in the same menu as the countdown mode) you have to really be patient with it, and stand there looking like a crazy person winking slowly at your camera in an over emphasized manner in order for the camera to start a 3 second countdown to take the picture.  Even then, I could only get it to take a picture once every ten or so attempts.  Or you could just set the camera to countdown mode, press the shutter button, and the 3 second countdown happens exactly the same way.<br /><br />For more experienced photographers, Panasonic didn't help you out either.  The manual settings for adjusting aperture and shutter speed require four different steps, toggling between menu functions in order to make your adjustments.  It really shouldn't be that difficult to do these kind of changes, and really wastes a lot of good opportunities by forcing you to do them.<br /><br />There are a lot of cheaper cameras that take great pictures with so much less hassle.
